i,t,Sg,Se,Pop,Sg_pc,Ve,V,Mi_c,Mi_e,Pg,Pe,Pd,l1_Pg,l1_Pe,l1_Pd,l2_Pg,l2_Pe,l2_Pd,gdp_pc,l1_gdp_pc,Temp_10,elec_cost,stations
52,2019,1141131.4,1752876.3,7018354,0.16259245401414632,828,2809918.0,0.40036709462076153,0.11797638021678587,2.2215,1.4646,1.7841,2.3634,1.5072,1.8353,2.085,1.484,1.6914,16.7057,16.5568,3.78,0.6539999999999999,220.0
52,2020,1131572.92,1557748.92,7113540,0.15907310846638945,1572,2894131.0,0.40684820778402875,0.22098701912128138,2.0831,1.4154,1.6317,2.2215,1.4646,1.7841,2.3634,1.5072,1.8353,16.6266,16.7057,3.78,0.6819999999999999,400.0
52,2021,1278601.23,1474010.28,7206589,0.1774211391824898,2906,2979737.0,0.41347397499704786,0.4032420885942018,2.5934,1.8842,1.9953,2.0831,1.4154,1.6317,2.2215,1.4646,1.7841,17.4647,16.6266,3.78,0.71,800.0
53,2006,736015.53,80855.56,2383784,0.3087593213143473,0,756665.0,0.3174217966057327,0.0,2.6,1.91,1.88,2.4032,1.7121,1.805,2.2783,1.6133,1.6678,47.8454,46.6913,13.0,0.25,0.0
53,2007,731690.26,150221.38,2470472,0.29617427762791887,0,827799.0,0.3350772645874958,0.0,2.4603,1.6178,1.7902,2.6,1.91,1.88,2.4032,1.7121,1.805,48.6769,47.8454,13.0,0.2846666666666667,0.0
53,2008,773089.44,174775.87,2557159,0.3023235708065083,1,896907.0,0.3507435399988816,0.00039105898381758817,2.3051,1.6543,1.817,2.4603,1.6178,1.7902,2.6,1.91,1.88,50.1872,48.6769,13.0,0.31933333333333336,0.0
53,2009,761670.98,239353.89,2606885,0.2921766706241357,3,972823.0,0.37317449753249565,0.0011507987502325573,2.3225,1.5946,1.7506,2.3051,1.6543,1.817,2.4603,1.6178,1.7902,51.7077,50.1872,13.0,0.354,0.0
53,2010,899566.91,134134.6,2608442,0.3448675147846876,6,1048617.0,0.4020089386691366,0.00230022365841372,2.2175,1.6447,1.6529,2.3225,1.5946,1.7506,2.3051,1.6543,1.817,55.4074,51.7077,13.0,0.38866666666666666,0.0
53,2011,1002018.08,84019.78,2609998,0.38391526736802095,29,1115084.0,0.42723557642572907,0.011111119625379024,2.1743,1.6903,1.5904,2.2175,1.6447,1.6529,2.3225,1.5946,1.7506,54.6738,55.4074,0.0,0.42333333333333334,0.0
53,2012,1079078.0,58133.63,2648532,0.4074249433270959,40,1185277.0,0.4475222500615435,0.015102705951825389,2.0616,1.6406,1.5027,2.1743,1.6903,1.5904,2.2175,1.6447,1.6529,52.9918,54.6738,0.0,0.45799999999999996,0.0
53,2013,1123062.26,78017.27,2789761,0.40256576100963487,89,1253907.0,0.44946753503257086,0.03190237443279191,2.0425,1.5628,1.6381,2.0616,1.6406,1.5027,2.1743,1.6903,1.5904,50.1638,52.9918,0.0,0.49266666666666664,0.0
53,2014,1172428.68,73914.06,2852372,0.41103638655827496,179,1308983.0,0.45891033848319923,0.0627547879449104,2.0097,1.5974,1.649,2.0425,1.5628,1.6381,2.0616,1.6406,1.5027,51.0599,50.1638,0.0,0.5273333333333333,0.0
53,2015,1122267.15,112377.1,2914830,0.3850197610152221,278,1355340.0,0.4649808050555264,0.09537434430138293,2.0604,1.6006,1.6995,2.0097,1.5974,1.649,2.0425,1.5628,1.6381,50.7287,51.0599,0.0,0.562,0.0
53,2016,1199588.7,42982.15,2977216,0.40292296561619984,406,1390951.0,0.46719855059223114,0.13636901051183387,2.0206,1.7194,1.7413,2.0604,1.6006,1.6995,2.0097,1.5974,1.649,50.1888,50.7287,0.0,0.5966666666666667,0.0
53,2017,1266124.91,41289.32,3039444,0.4165646447179155,754,1429034.0,0.4701629640157871,0.2480716867953481,1.9946,1.7286,1.7712,2.0206,1.7194,1.7413,2.0604,1.6006,1.6995,49.2689,50.1888,0.0,0.6313333333333333,0.0
53,2018,1090790.63,167629.38,2974703,0.36668891986863894,1189,1473183.0,0.4952370034924495,0.3997037687459891,2.2814,1.7533,1.8764,1.9946,1.7286,1.7712,2.0206,1.7194,1.7413,50.1636,49.2689,0.0,0.6659999999999999,26.0
53,2019,1123114.42,177843.81,3015268,0.37247581972813026,2527,1524887.0,0.505721879448195,0.8380681252877025,2.1085,1.5924,1.8283,2.2814,1.7533,1.8764,1.9946,1.7286,1.7712,50.9855,50.1636,0.0,0.7006666666666667,220.0
53,2020,946625.38,149771.1,3055149,0.30984589622306474,4343,1558113.0,0.5099957481615462,1.421534596184998,1.975,1.5329,1.6411,2.1085,1.5924,1.8283,2.2814,1.7533,1.8764,45.9196,50.9855,0.0,0.7353333333333333,400.0
53,2021,985314.35,115540.94,3094325,0.3184262642094802,7204,1582892.0,0.511546783224128,2.3281329530673087,2.5592,2.1149,1.9867,1.975,1.5329,1.6411,2.1085,1.5924,1.8283,43.2871,45.9196,0.0,0.77,800.0
